Fact_ID,Student_ID,Financial_ID,Course_ID,Instructor_ID,Enrollment_Date,Assignments_Completed,Quizzes_Taken,Midterm_Score,Final_Exam_Score,Overall_Grade,Attendance_Rate,Discussion_Participation,Time_Spent_on_LMS,Satisfaction_Score,Instructor_Rating,Tuition_Fees,Scholarship_Amount,Payment_Status,Comments,Name,Age,Gender,Grade_Level,Major,Enrollment_Status,Subject,Course,Credit_Load,Difficulty_Level,Instructor_Name,Instructor_Department,Years_of_Experience
F01630,S0568,Fn1133,C025,I01,18-03-23,16,9,51,65,C,82,9,55,10,3,6961,960,Overdue,Excellent Course,Mark Willis,21,Other,Freshman,Computer Science,Active,Data Visualization with Power BI,Data Analytics,3,Advanced,Timothy Watson,Data Analytics,8
F01631,S0010,Fn0017,C010,I02,09-03-22,17,6,61,58,F,64,18,27,5,1,10105,2775,Overdue,Average Course,Logan Butler,28,Other,Junior,Business,Active,Big Data Analytics,Data Science,2,Beginner,Melissa Jackson,Data Science,5
F01632,S0645,Fn1291,C007,I01,14-07-22,16,5,92,68,D,78,4,77,6,8,8836,1312,Paid,Average Course,Paul Berger,27,Other,Sophomore,Business,Active,Introduction to Data Analytics,Data Analytics,4,Advanced,Timothy Watson,Data Analytics,8
F01633,S0398,Fn0786,C001,I03,23-05-22,15,3,98,55,B,63,28,15,5,5,9834,3237,Pending,Average Course,Madeline Eaton,27,Female,Freshman,Business,Active,ETL & Data Pipelines,Data Engineering,3,Advanced,Sean Nichols,Data Engineering,13
F01634,S0152,Fn0288,C033,I02,18-02-21,19,2,51,93,C,74,4,40,9,1,6026,1281,Pending,Great Course,Joanna Rivers,29,Female,Sophomore,Biology,Active,AI & Natural Language Processing,Data Science,2,Intermediate,Melissa Jackson,Data Science,5
F01635,S0191,Fn0368,C033,I02,17-06-21,16,7,77,64,D,94,22,60,10,2,10928,4331,Paid,Excellent Course,Jeffrey Meadows,20,Male,Freshman,Business,Active,AI & Natural Language Processing,Data Science,2,Intermediate,Melissa Jackson,Data Science,5
F01636,S0796,Fn1572,C019,I01,17-03-22,5,7,77,55,B,54,21,46,2,9,13863,1417,Paid,Needs Improvement,Christopher Patrick,23,Female,Senior,Psychology,Active,SQL for Data Analysis,Data Analytics,4,Beginner,Timothy Watson,Data Analytics,8
F01637,S0277,Fn0525,C007,I01,17-08-22,8,9,61,54,F,51,10,17,3,7,16555,740,Paid,Needs Improvement,Joel Michael,29,Other,Freshman,Mathematics,Active,Introduction to Data Analytics,Data Analytics,4,Advanced,Timothy Watson,Data Analytics,8
F01638,S0493,Fn1003,C047,I03,16-08-21,17,4,79,78,A,96,18,87,10,3,9125,3556,Paid,Excellent Course,Katie Dickson,27,Male,Junior,Biology,Active,Database Design & Optimization,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F01639,S0243,Fn0458,C045,I03,02-08-21,10,6,96,95,D,65,11,56,3,1,5627,4555,Overdue,Needs Improvement,Nicole Taylor,18,Other,Freshman,Psychology,Dropped,ETL & Data Pipelines,Data Engineering,3,Intermediate,Sean Nichols,Data Engineering,13
F01640,S0488,Fn0992,C041,I03,30-05-23,19,4,89,76,C,88,16,34,3,2,17283,3556,Pending,Needs Improvement,Benjamin Park,22,Male,Sophomore,Mathematics,Active,Database Design & Optimization,Data Engineering,3,Advanced,Sean Nichols,Data Engineering,13
F01641,S0844,Fn1676,C014,I03,31-08-22,12,2,89,99,F,87,21,86,6,7,10286,2781,Pending,Average Course,Rachel Allen,19,Other,Freshman,Business,Active,Data Wrangling with Python,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F01642,S0276,Fn0522,C038,I02,20-01-23,15,7,71,94,D,66,26,16,8,8,17380,3086,Pending,Great Course,Tracy Collins,28,Female,Freshman,Computer Science,Active,Big Data Analytics,Data Science,2,Intermediate,Melissa Jackson,Data Science,5
F01643,S0190,Fn0367,C007,I01,08-11-23,15,5,67,90,F,80,21,80,5,5,15457,470,Overdue,Average Course,Jennifer Graham,26,Female,Junior,Psychology,Active,Introduction to Data Analytics,Data Analytics,4,Advanced,Timothy Watson,Data Analytics,8
F01644,S0627,Fn1261,C046,I03,12-04-22,12,9,63,75,B,50,19,25,6,4,8160,2001,Overdue,Average Course,Lisa Adams,21,Female,Senior,Mathematics,Active,Data Wrangling with Python,Data Engineering,4,Intermediate,Sean Nichols,Data Engineering,13
F01645,S0864,Fn1722,C043,I02,10-12-21,14,5,74,77,D,55,14,16,1,4,18499,4924,Pending,Needs Improvement,Lindsey Gray,27,Female,Freshman,Mathematics,Active,Deep Learning with TensorFlow,Data Science,3,Intermediate,Melissa Jackson,Data Science,5
F01646,S0307,Fn0595,C003,I02,20-11-21,11,4,59,81,A,80,17,66,10,5,8767,2718,Overdue,Excellent Course,Patricia Pennington,18,Female,Sophomore,Biology,Active,Deep Learning with TensorFlow,Data Science,3,Intermediate,Melissa Jackson,Data Science,5
F01647,S0870,Fn1738,C011,I03,20-12-23,15,5,85,74,B,55,8,96,3,7,18259,3316,Overdue,Needs Improvement,Eric Carter Jr.,21,Male,Freshman,Mathematics,Active,Streaming Data with Apache Kafka,Data Engineering,4,Beginner,Sean Nichols,Data Engineering,13
F01648,S0296,Fn0573,C008,I04,12-05-23,9,5,97,56,A,85,21,97,4,7,10841,4346,Pending,Average Course,Victoria Cooper,28,Female,Freshman,Business,Graduated,Cybersecurity Essentials,Cyber Security,3,Advanced,Michelle Stephens,Cyber Security,12
F01649,S0234,Fn0447,C026,I02,09-12-23,17,8,97,79,F,57,28,43,7,4,14077,1189,Paid,Great Course,Bobby Williams,29,Female,Freshman,Biology,Active,Deep Learning with TensorFlow,Data Science,3,Intermediate,Melissa Jackson,Data Science,5
F01650,S0341,Fn0664,C038,I02,09-11-22,10,8,98,80,A,78,16,48,5,1,17985,3575,Pending,Average Course,Jordan Simmons,20,Other,Freshman,Biology,Active,Big Data Analytics,Data Science,2,Intermediate,Melissa Jackson,Data Science,5
F01651,S0593,Fn1184,C003,I02,11-11-22,12,5,58,61,B,58,23,8,1,5,11425,1229,Paid,Needs Improvement,Stuart Scott,29,Female,Sophomore,Psychology,Active,Deep Learning with TensorFlow,Data Science,3,Intermediate,Melissa Jackson,Data Science,5
F01652,S0193,Fn0370,C029,I02,28-04-23,7,9,60,58,B,71,25,35,3,7,5974,1144,Overdue,Needs Improvement,Natasha Henderson,23,Female,Sophomore,Business,Active,Python for Data Science,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F01653,S0883,Fn1768,C012,I02,30-07-22,10,3,76,83,B,59,22,28,2,4,13580,682,Paid,Needs Improvement,Laura Avery,24,Male,Freshman,Mathematics,Active,Machine Learning Fundamentals,Data Science,4,Advanced,Melissa Jackson,Data Science,5
F01654,S0364,Fn0714,C018,I04,29-06-22,8,9,62,52,F,73,26,46,6,7,10024,4374,Paid,Average Course,Alexander Torres,29,Female,Sophomore,Psychology,Active,Ethical Hacking & Penetration Testing,Cyber Security,4,Intermediate,Michelle Stephens,Cyber Security,12
F01655,S0924,Fn1843,C043,I02,27-02-21,17,8,50,86,C,89,10,53,5,8,15376,3608,Paid,Average Course,Kelly Todd,27,Female,Senior,Mathematics,Dropped,Deep Learning with TensorFlow,Data Science,3,Intermediate,Melissa Jackson,Data Science,5
F01656,S0950,Fn1891,C007,I01,05-03-21,7,6,88,99,F,51,5,86,3,2,17575,1509,Paid,Needs Improvement,Gerald Smith,20,Female,Freshman,Mathematics,Active,Introduction to Data Analytics,Data Analytics,4,Advanced,Timothy Watson,Data Analytics,8
F01657,S0258,Fn0489,C030,I03,18-06-23,7,9,60,77,B,69,11,94,2,2,10452,3739,Overdue,Needs Improvement,Olivia Wood,21,Other,Sophomore,Business,Active,Database Design & Optimization,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F01658,S0977,Fn1953,C042,I01,05-05-21,8,6,52,95,F,66,10,24,1,5,9714,3682,Pending,Needs Improvement,Scott Johnson,25,Other,Junior,Psychology,Active,Data Visualization with Power BI,Data Analytics,4,Beginner,Timothy Watson,Data Analytics,8
F01659,S0511,Fn1036,C048,I03,02-03-21,10,9,51,71,D,82,26,12,2,3,13603,3933,Pending,Needs Improvement,Morgan Schwartz,24,Male,Freshman,Psychology,Graduated,Data Wrangling with Python,Data Engineering,3,Intermediate,Sean Nichols,Data Engineering,13
F01660,S0231,Fn0441,C016,I02,15-01-22,19,9,95,75,D,63,16,37,5,4,13598,82,Paid,Average Course,Sarah Smith,20,Male,Junior,Mathematics,Active,Big Data Analytics,Data Science,4,Intermediate,Melissa Jackson,Data Science,5
F01661,S0014,Fn0022,C047,I03,05-09-23,15,7,91,68,C,81,9,72,5,1,17887,3968,Pending,Average Course,Garrett Daniels,21,Other,Senior,Biology,Active,Database Design & Optimization,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F01662,S0014,Fn0023,C045,I03,07-03-21,5,9,73,70,F,86,12,42,9,4,13188,4972,Pending,Great Course,Garrett Daniels,21,Other,Senior,Biology,Active,ETL & Data Pipelines,Data Engineering,3,Intermediate,Sean Nichols,Data Engineering,13
F01663,S0556,Fn1118,C025,I01,09-03-23,6,8,69,86,F,73,4,90,6,4,7024,875,Pending,Average Course,Stanley Tucker,20,Male,Sophomore,Biology,Active,Data Visualization with Power BI,Data Analytics,3,Advanced,Timothy Watson,Data Analytics,8
F01664,S0210,Fn0400,C004,I02,25-01-23,17,9,98,59,D,90,3,40,3,4,14340,221,Pending,Needs Improvement,Melinda Houston,27,Male,Freshman,Biology,Active,Big Data Analytics,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F01665,S0040,Fn0071,C004,I02,24-09-22,8,2,89,65,B,69,6,52,10,3,19302,1564,Overdue,Excellent Course,Andrew Dunlap,29,Other,Junior,Business,Dropped,Big Data Analytics,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F01666,S0034,Fn0056,C038,I02,16-08-23,16,5,64,73,A,98,14,99,3,2,16460,647,Pending,Needs Improvement,Andrew Craig,28,Female,Sophomore,Mathematics,Active,Big Data Analytics,Data Science,2,Intermediate,Melissa Jackson,Data Science,5
F01667,S0747,Fn1485,C050,I01,15-08-21,14,4,55,74,B,55,1,12,3,4,7669,3133,Paid,Needs Improvement,Travis Walters,26,Other,Sophomore,Psychology,Graduated,Excel for Data Analysis,Data Analytics,2,Beginner,Timothy Watson,Data Analytics,8
F01668,S0833,Fn1645,C001,I03,11-07-21,13,5,69,75,C,82,16,77,8,8,8578,1189,Pending,Great Course,Christine Miller,26,Female,Junior,Business,Active,ETL & Data Pipelines,Data Engineering,3,Advanced,Sean Nichols,Data Engineering,13
F01669,S0234,Fn0448,C042,I01,22-01-23,12,2,71,50,A,99,22,86,9,3,10949,2178,Overdue,Great Course,Bobby Williams,29,Female,Freshman,Biology,Active,Data Visualization with Power BI,Data Analytics,4,Beginner,Timothy Watson,Data Analytics,8
F01670,S0786,Fn1556,C003,I02,14-08-23,14,5,51,53,B,77,23,64,3,6,8119,1794,Pending,Needs Improvement,Kevin Robles,26,Male,Junior,Mathematics,Active,Deep Learning with TensorFlow,Data Science,3,Intermediate,Melissa Jackson,Data Science,5
F01671,S0880,Fn1765,C028,I03,09-04-21,12,3,64,86,F,60,20,28,1,2,14537,2253,Paid,Needs Improvement,Bradley Rodriguez,20,Other,Senior,Psychology,Dropped,Database Design & Optimization,Data Engineering,4,Beginner,Sean Nichols,Data Engineering,13
F01672,S0290,Fn0556,C046,I03,10-12-21,15,9,97,92,F,85,7,21,8,1,8261,3243,Overdue,Great Course,David Jenkins,18,Male,Sophomore,Mathematics,Active,Data Wrangling with Python,Data Engineering,4,Intermediate,Sean Nichols,Data Engineering,13
F01673,S0855,Fn1705,C011,I03,31-08-21,11,2,83,63,D,69,15,69,10,7,12790,2928,Pending,Excellent Course,Heather Aguilar,18,Other,Sophomore,Psychology,Active,Streaming Data with Apache Kafka,Data Engineering,4,Beginner,Sean Nichols,Data Engineering,13
F01674,S0433,Fn0861,C037,I02,20-01-21,18,6,95,73,F,55,19,43,2,6,14949,2216,Paid,Needs Improvement,Charles Christensen,27,Male,Sophomore,Psychology,Active,Big Data Analytics,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F01675,S0848,Fn1683,C002,I04,25-12-21,16,6,80,76,F,57,23,83,7,4,18808,154,Paid,Great Course,Steven Howard,19,Male,Sophomore,Psychology,Active,Incident Response & Forensics,Cyber Security,3,Intermediate,Michelle Stephens,Cyber Security,12
F01676,S0979,Fn1956,C009,I03,09-03-22,10,3,79,92,C,68,26,59,7,7,11212,1115,Paid,Great Course,Adam Taylor,29,Female,Sophomore,Biology,Active,Streaming Data with Apache Kafka,Data Engineering,2,Intermediate,Sean Nichols,Data Engineering,13
F01677,S0741,Fn1475,C017,I04,27-09-23,18,9,77,76,A,64,2,81,9,6,15935,1179,Pending,Great Course,Eric Smith,27,Male,Sophomore,Biology,Dropped,Ethical Hacking & Penetration Testing,Cyber Security,3,Intermediate,Michelle Stephens,Cyber Security,12
F01678,S0892,Fn1782,C032,I01,03-09-22,18,6,82,73,B,71,22,91,8,2,12497,4100,Overdue,Great Course,Tammy Baker,20,Other,Senior,Biology,Active,SQL for Data Analysis,Data Analytics,3,Beginner,Timothy Watson,Data Analytics,8
F01679,S0951,Fn1895,C031,I02,02-05-22,11,7,90,89,B,51,21,97,9,4,11638,2730,Pending,Great Course,Deborah Roberts,20,Male,Senior,Mathematics,Active,AI & Natural Language Processing,Data Science,3,Beginner,Melissa Jackson,Data Science,5
F01680,S0318,Fn0614,C021,I02,26-11-21,10,3,98,50,C,77,16,65,1,9,18171,4095,Overdue,Needs Improvement,Anthony Fitzgerald,26,Female,Freshman,Biology,Active,AI & Natural Language Processing,Data Science,4,Intermediate,Melissa Jackson,Data Science,5
F01681,S0640,Fn1282,C017,I04,04-07-21,7,6,70,88,A,85,4,35,3,8,14891,2824,Overdue,Needs Improvement,Charles Johnson,28,Other,Senior,Business,Active,Ethical Hacking & Penetration Testing,Cyber Security,3,Intermediate,Michelle Stephens,Cyber Security,12
F01682,S0838,Fn1664,C042,I01,01-12-21,19,8,95,62,F,85,13,32,4,6,19627,3548,Paid,Average Course,Jill Shaw,19,Female,Junior,Psychology,Active,Data Visualization with Power BI,Data Analytics,4,Beginner,Timothy Watson,Data Analytics,8
F01683,S0408,Fn0806,C017,I04,21-05-22,16,9,72,69,C,93,13,36,3,1,6542,4974,Paid,Needs Improvement,Alicia Ayala,27,Female,Sophomore,Mathematics,Active,Ethical Hacking & Penetration Testing,Cyber Security,3,Intermediate,Michelle Stephens,Cyber Security,12
F01684,S0721,Fn1432,C043,I02,08-04-22,10,6,91,87,F,67,13,11,8,7,17703,1052,Paid,Great Course,Andrew Benjamin,23,Female,Junior,Computer Science,Active,Deep Learning with TensorFlow,Data Science,3,Intermediate,Melissa Jackson,Data Science,5
F01685,S0816,Fn1609,C027,I02,22-09-23,16,9,62,85,B,61,10,82,7,1,18530,1418,Pending,Great Course,Holly Hayes,29,Female,Junior,Computer Science,Active,Deep Learning with TensorFlow,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F01686,S0080,Fn0147,C028,I03,03-01-21,11,7,94,61,C,68,27,18,5,8,14088,3938,Overdue,Average Course,Michelle Howell,27,Male,Junior,Psychology,Active,Database Design & Optimization,Data Engineering,4,Beginner,Sean Nichols,Data Engineering,13
F01687,S0807,Fn1592,C039,I02,31-10-22,10,5,75,54,C,75,19,77,5,3,12737,4316,Paid,Average Course,Emily Thomas,22,Male,Sophomore,Biology,Dropped,Machine Learning Fundamentals,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F01688,S0176,Fn0333,C001,I03,24-06-21,15,8,68,54,C,74,12,58,4,9,12669,4878,Pending,Average Course,Tara Valdez,29,Female,Senior,Biology,Active,ETL & Data Pipelines,Data Engineering,3,Advanced,Sean Nichols,Data Engineering,13
F01689,S0745,Fn1483,C016,I02,27-09-23,6,9,76,66,B,77,21,74,5,5,8347,1175,Overdue,Average Course,Jason Miller,29,Other,Junior,Mathematics,Active,Big Data Analytics,Data Science,4,Intermediate,Melissa Jackson,Data Science,5
F01690,S0838,Fn1665,C003,I02,25-10-21,10,2,89,87,B,64,8,55,5,6,13609,2082,Overdue,Average Course,Jill Shaw,19,Female,Junior,Psychology,Active,Deep Learning with TensorFlow,Data Science,3,Intermediate,Melissa Jackson,Data Science,5
F01691,S0848,Fn1684,C015,I04,28-04-21,17,6,56,59,D,59,19,83,4,4,17850,4921,Pending,Average Course,Steven Howard,19,Male,Sophomore,Psychology,Active,Incident Response & Forensics,Cyber Security,2,Intermediate,Michelle Stephens,Cyber Security,12
F01692,S0777,Fn1532,C004,I02,28-02-23,17,2,74,65,B,88,1,34,5,6,10539,958,Overdue,Average Course,Frank Smith,22,Female,Junior,Psychology,Graduated,Big Data Analytics,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F01693,S0285,Fn0545,C036,I03,04-10-22,6,9,98,73,B,83,11,34,7,9,11041,2659,Pending,Great Course,Dr. Megan Miller,29,Other,Freshman,Computer Science,Active,Database Design & Optimization,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F01694,S0964,Fn1924,C030,I03,25-07-21,5,2,89,78,F,62,7,20,9,7,15966,1782,Paid,Great Course,Willie Walters,26,Female,Freshman,Business,Dropped,Database Design & Optimization,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F01695,S0956,Fn1907,C029,I02,25-11-23,19,9,85,63,B,65,15,27,7,2,6184,3293,Overdue,Great Course,Brandi Reese,27,Female,Freshman,Computer Science,Graduated,Python for Data Science,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F01696,S0922,Fn1840,C023,I02,30-01-21,14,9,56,59,A,89,0,35,1,6,7048,699,Pending,Needs Improvement,Catherine Wright,28,Other,Sophomore,Psychology,Active,Deep Learning with TensorFlow,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F01697,S0630,Fn1265,C005,I03,31-07-23,14,6,69,78,F,80,15,16,9,9,10186,1623,Paid,Great Course,Joe Richard,26,Male,Senior,Business,Active,Streaming Data with Apache Kafka,Data Engineering,2,Beginner,Sean Nichols,Data Engineering,13
F01698,S0678,Fn1356,C047,I03,03-04-23,14,8,73,77,D,50,5,89,3,8,16825,4543,Paid,Needs Improvement,Bobby Irwin,27,Other,Senior,Computer Science,Active,Database Design & Optimization,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F01699,S0318,Fn0615,C011,I03,14-09-21,9,2,77,66,A,98,19,7,2,1,12714,653,Paid,Needs Improvement,Anthony Fitzgerald,26,Female,Freshman,Biology,Active,Streaming Data with Apache Kafka,Data Engineering,4,Beginner,Sean Nichols,Data Engineering,13
F01700,S0410,Fn0811,C019,I01,01-07-21,8,7,98,54,D,96,5,71,10,5,13354,4236,Overdue,Excellent Course,Jack Hensley,19,Male,Freshman,Psychology,Active,SQL for Data Analysis,Data Analytics,4,Beginner,Timothy Watson,Data Analytics,8
F01701,S0142,Fn0273,C008,I04,27-07-21,13,3,54,51,C,72,2,42,9,6,5314,4352,Paid,Great Course,Elizabeth Davis,20,Male,Junior,Psychology,Active,Cybersecurity Essentials,Cyber Security,3,Advanced,Michelle Stephens,Cyber Security,12
F01702,S0995,Fn1985,C043,I02,29-05-23,19,8,85,85,C,63,8,90,2,9,17620,2550,Paid,Needs Improvement,Wyatt Fitzgerald,22,Male,Senior,Psychology,Active,Deep Learning with TensorFlow,Data Science,3,Intermediate,Melissa Jackson,Data Science,5
F01703,S0247,Fn0465,C011,I03,08-12-21,13,7,80,99,C,88,18,89,10,4,8680,2417,Paid,Excellent Course,Amy Young,21,Female,Freshman,Mathematics,Active,Streaming Data with Apache Kafka,Data Engineering,4,Beginner,Sean Nichols,Data Engineering,13
F01704,S0177,Fn0336,C009,I03,13-01-22,13,4,82,89,B,79,2,20,9,1,13716,3674,Pending,Great Course,Arthur Martin,21,Other,Senior,Mathematics,Active,Streaming Data with Apache Kafka,Data Engineering,2,Intermediate,Sean Nichols,Data Engineering,13
F01705,S0811,Fn1599,C046,I03,15-02-22,7,9,73,95,B,91,20,86,5,6,12445,1292,Overdue,Average Course,Thomas Patrick,21,Female,Senior,Business,Dropped,Data Wrangling with Python,Data Engineering,4,Intermediate,Sean Nichols,Data Engineering,13
F01706,S0344,Fn0670,C025,I01,18-01-22,18,3,59,94,F,69,6,8,6,9,19391,1553,Paid,Average Course,Zachary Cummings,23,Female,Freshman,Mathematics,Active,Data Visualization with Power BI,Data Analytics,3,Advanced,Timothy Watson,Data Analytics,8
F01707,S0264,Fn0504,C025,I01,17-04-23,14,8,87,88,A,74,13,24,7,6,15628,4769,Overdue,Great Course,Timothy Reid,20,Other,Freshman,Mathematics,Dropped,Data Visualization with Power BI,Data Analytics,3,Advanced,Timothy Watson,Data Analytics,8
F01708,S0168,Fn0320,C014,I03,25-07-22,16,6,93,58,A,60,29,49,7,7,5592,3123,Paid,Great Course,Anne Collins,19,Male,Freshman,Biology,Active,Data Wrangling with Python,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F01709,S0025,Fn0044,C031,I02,04-01-22,16,3,98,85,C,75,21,17,4,4,12082,4421,Pending,Average Course,Spencer Jacobs,29,Female,Junior,Computer Science,Active,AI & Natural Language Processing,Data Science,3,Beginner,Melissa Jackson,Data Science,5
F01710,S0703,Fn1405,C013,I01,07-10-21,7,7,54,54,C,70,13,99,4,2,6737,1081,Paid,Average Course,Charles Gardner,27,Other,Sophomore,Business,Active,Introduction to Data Analytics,Data Analytics,4,Intermediate,Timothy Watson,Data Analytics,8
F01711,S0900,Fn1796,C001,I03,13-03-21,17,8,80,64,B,54,22,6,5,3,8322,282,Overdue,Average Course,James French,22,Female,Senior,Business,Active,ETL & Data Pipelines,Data Engineering,3,Advanced,Sean Nichols,Data Engineering,13
F01712,S0527,Fn1067,C030,I03,15-09-22,7,9,58,58,D,56,24,98,9,1,5730,3729,Paid,Great Course,Leslie Miller,25,Female,Freshman,Biology,Active,Database Design & Optimization,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F01713,S0528,Fn1069,C009,I03,20-05-22,15,4,81,74,A,61,2,35,10,2,17814,1080,Overdue,Excellent Course,Mikayla Harper,24,Male,Sophomore,Mathematics,Active,Streaming Data with Apache Kafka,Data Engineering,2,Intermediate,Sean Nichols,Data Engineering,13
F01714,S0310,Fn0600,C040,I03,08-08-23,14,8,90,99,A,51,4,32,1,7,8692,4475,Overdue,Needs Improvement,Mr. Sean Benitez,28,Male,Sophomore,Biology,Graduated,Database Design & Optimization,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F01715,S0639,Fn1279,C029,I02,16-04-21,9,3,54,77,D,88,4,77,8,9,16656,4977,Pending,Great Course,Jason Zuniga,24,Male,Senior,Business,Active,Python for Data Science,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F01716,S0779,Fn1541,C031,I02,08-06-21,10,8,76,76,A,70,18,63,8,9,9219,590,Paid,Great Course,Richard Garcia,26,Male,Sophomore,Computer Science,Dropped,AI & Natural Language Processing,Data Science,3,Beginner,Melissa Jackson,Data Science,5
